Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5HmYuJIqLEXOa9i4YQJWoQ,"Cantares - En Directo","Serrat En Directo","Joan Manuel Serrat",1984,196200,42,false,,2025-07-02T07:36:10Z,"trova,nueva trova,cantautores","Ariola",0.545,0.681,7,-5.754,1,0.152,0.699,0,0.985,0.502,121.855,1
spotify:track:7zjTAiB6MXXE2o9xuQSXkr,"Mañana, mañana ""Tomorrow, manyana"" - 2015 Remaster","Todas sus grabaciones en Hispavox, Vol. 1 (1967-1976) [Remastered 2015]","Los Angeles",2015-03-31,169866,31,false,,2025-07-02T07:36:10Z,"pop barroco,bolero","Parlophone Spain",0.568,0.554,7,-5.137,1,0.0263,0.579,0.00869,0.456,0.823,108.033,4
spotify:track:6x9Mulnyxql67XLa2xcf6q,"La Fiesta De Blas","Formula 200V","Formula V",2007-01-05,156973,26,false,,2025-07-02T07:36:10Z,"","Pimienta Records",0.867,0.899,10,-4.208,1,0.0466,0.406,0,0.0505,0.99,101.995,4
spotify:track:0Yg1hSAUgd2AAneReFOVzS,"Tous les garçons et les filles - Stereo Mix","Tous les garçons et les filles","Françoise Hardy",1962-06-30,187746,58,false,,2025-07-02T07:36:10Z,"chanson,pop francés,variété francesa,jazz francés","Vogue",0.741,0.365,9,-9.594,1,0.0329,0.812,0.00959,0.144,0.889,107.847,3
spotify:track:7eX20ho2ba8yNxKQAaddFM,"No sabes cómo sufrí - 2015 Remaster","No sabes cómo sufrí (2015 Remastered)","Maria Ostiz",1967,174826,25,false,,2025-07-02T07:36:10Z,"villancicos,cantautores","Parlophone Spain",0.457,0.363,2,-9.386,1,0.0368,0.801,0.00000128,0.104,0.674,153.614,4
spotify:track:078plqMJyBqdSt0FKZ0QIf,"Los ejes de mi carreta","Al Pasar la Barca","Los Albas",1996-04-11,252040,22,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.77,0.724,7,-14.259,0,0.0297,0.0193,0,0.0983,0.961,131.849,4
spotify:track:54vgIR3osHwRywPcBxVrv3,"No soy de aquí","No soy de aquí","Alberto Cortez",1971,247266,55,false,,2025-07-02T07:36:10Z,"trova,nueva trova,bolero,folklore latino,cantautores","Parlophone Spain",0.199,0.581,5,-4.664,0,0.0329,0.433,0.174,0.145,0.474,79.522,4
spotify:track:7nRbvkokbGoklmK255bVuY,"La yenka - Remasterizado","La Yenka. Por sus creadores Johnny and Charley","Johnny & Charley",1965,117426,28,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.765,0.772,5,-7.794,1,0.0739,0.155,0,0.46,0.955,83.991,4
spotify:track:69ob65NNmkY1LLS3cS8eN8,"Me lo dijo Pérez","Colección Diamante: Karina","Karina",2007-11-02,131613,16,false,,2025-07-02T07:36:10Z,"","Parlophone Spain",0.415,0.932,9,-2.79,1,0.0744,0.687,0.00046,0.203,0.966,84.653,4
spotify:track:17BHYiXu6QhnAGM5sFNl5i,"El Ritmo Del Silencio","La Ayuda De La Amistad","Los Mustang",1999,182204,30,false,,2025-07-02T07:36:10Z,"","Divucsa Music",0.581,0.442,3,-10.895,0,0.0253,0.579,0,0.119,0.377,105.032,4
spotify:track:4oGCkyMS8hGhIoNraX4JGy,"Compasión","Lo Mejor De Los Payos","Los Payos",1973,199133,36,false,,2025-07-02T07:36:10Z,"","WM Spain",0.558,0.591,7,-7.657,0,0.035,0.665,0.0000101,0.162,0.745,91.364,4
